codigo,date,value_sa
20637,2014-10-01,3539.8320147525883
20637,2014-11-01,3315.562627494591
20637,2014-12-01,3489.8405144939156
20637,2015-01-01,3189.5592882176807
20637,2015-02-01,3158.583828705373
20637,2015-03-01,3215.8945436670756
20637,2015-04-01,3061.464672293335
20637,2015-05-01,2850.5099982595907
20637,2015-06-01,3017.8304107698596
20637,2015-07-01,2971.432664271529
20637,2015-08-01,2702.597668679379
20637,2015-09-01,2865.8882054977516
20637,2015-10-01,2526.678388545017
20637,2015-11-01,2541.3629894502633
20637,2015-12-01,2537.397572073675
20637,2016-01-01,2232.474842805777
20637,2016-02-01,2331.001836215773
20637,2016-03-01,2221.018740354429
20637,2016-04-01,2054.395320697134
20637,2016-05-01,2037.9552232417088
20637,2016-06-01,2006.3190715844728
20637,2016-07-01,1811.3045637597966
20637,2016-08-01,1891.5037296337496
20637,2016-09-01,1688.0951512016725
20637,2016-10-01,1571.1342306132183
20637,2016-11-01,1595.9083107068552
20637,2016-12-01,1515.6209527515875
20637,2017-01-01,1504.0805309370442
20637,2017-02-01,1376.2222425529303
20637,2017-03-01,1446.1500407490475
20637,2017-04-01,1235.616783211475
20637,2017-05-01,1360.5998115000398
20637,2017-06-01,1309.2672350707194
20637,2017-07-01,1232.2082564022667
20637,2017-08-01,1296.8978785914076
20637,2017-09-01,1239.5552090889114
20637,2017-10-01,1287.0343448832784
20637,2017-11-01,1279.7528037108568
20637,2017-12-01,1230.2378836147939
20637,2018-01-01,1266.3280372741726
20637,2018-02-01,1212.5707238368561
20637,2018-03-01,1148.7645990045894
20637,2018-04-01,1219.2010121478845
20637,2018-05-01,1175.9541128978628
20637,2018-06-01,1171.3302736862897
20637,2018-07-01,1201.1480077095364
20637,2018-08-01,1197.5136381393186
20637,2018-09-01,1117.4308181651913
20637,2018-10-01,1228.1272037714093
20637,2018-11-01,1179.1037218676818
20637,2018-12-01,1103.1028966310896
20637,2019-01-01,1133.8078436096569
20637,2019-02-01,1172.0334476207324
20637,2019-03-01,1007.7978269824073
20637,2019-04-01,1159.3575256507872
20637,2019-05-01,1179.1825304486854
20637,2019-06-01,1107.3901646877225
20637,2019-07-01,1172.6963148611756
20637,2019-08-01,1125.5372471025835
20637,2019-09-01,1175.336410776869
20637,2019-10-01,1204.609204928087
20637,2019-11-01,1116.3977543177646
20637,2019-12-01,1181.0480139481053
20637,2020-01-01,1155.2942365918161
20637,2020-02-01,1089.6727334559162
20637,2020-03-01,1083.8679711568316
20637,2020-04-01,666.8468545691346
20637,2020-05-01,521.5803218581033
20637,2020-06-01,554.3520898355595
20637,2020-07-01,548.5308965040492
20637,2020-08-01,497.64490088017646
20637,2020-09-01,533.9401422555667
20637,2020-10-01,532.2122501100608
20637,2020-11-01,571.9704226528455
20637,2020-12-01,593.8480784399194
20637,2021-01-01,585.0522332555721
20637,2021-02-01,664.9244980676712
20637,2021-03-01,693.5245210263926
20637,2021-04-01,729.3922000325462
20637,2021-05-01,747.0288231241868
20637,2021-06-01,782.675127226466
20637,2021-07-01,783.4163925295729
20637,2021-08-01,901.9093714248938
20637,2021-09-01,932.5431539737529
20637,2021-10-01,895.6649286996344
20637,2021-11-01,946.3821984741904
20637,2021-12-01,960.9477580580478
20637,2022-01-01,917.317096354737
20637,2022-02-01,944.1634747893347
20637,2022-03-01,952.0830257405352
20637,2022-04-01,911.3827888224438
20637,2022-05-01,951.9013611670043
20637,2022-06-01,907.9320985907635
20637,2022-07-01,850.5227495931143
20637,2022-08-01,859.8799256231116
20637,2022-09-01,819.2351641054748
20637,2022-10-01,744.15823897518
20637,2022-11-01,722.8596664827472
20637,2022-12-01,680.8620546893275
20637,2023-01-01,658.3459351779132
20637,2023-02-01,598.8538549545206
20637,2023-03-01,570.9734703074427
20637,2023-04-01,495.4731325613682
20637,2023-05-01,504.960057681527
20637,2023-06-01,481.26194878691064
20637,2023-07-01,438.8653880439088
20637,2023-08-01,449.66738930023854
20637,2023-09-01,411.61709004708894
20637,2023-10-01,421.5622519303808
20637,2023-11-01,409.8551087215094
20637,2023-12-01,383.0921910212416
20637,2024-01-01,427.5802309353265
20637,2024-02-01,398.7741257201072
20637,2024-03-01,351.53896916965283
20637,2024-04-01,396.25809061103
20637,2024-05-01,380.2997811005387
20637,2024-06-01,362.39234828825386
20637,2024-07-01,397.13252785384606
20637,2024-08-01,394.6856725261713
20637,2024-09-01,401.45560141796267
20637,2024-10-01,400.256154149913
20637,2024-11-01,390.47177886833
20637,2024-12-01,390.395931246665
20637,2025-01-01,395.70604752774165
20637,2025-02-01,421.1135527817058
20637,2025-03-01,352.329416688804
20637,2025-04-01,394.75057534137414
20637,2025-05-01,407.1398572957689
20637,2025-06-01,369.21857463125326
20637,2025-07-01,394.4560464411412
20637,2025-08-01,363.04965679377887
20637,2025-09-01,375.0348749951698
20637,2025-10-01,381.35854290058575
20637,2025-11-01,346.50245154132955
20637,2025-12-01,351.7933748025245
20637,2026-01-01,329.3112501175635
20637,2026-02-01,295.58934982391315
20637,2026-03-01,297.24063485181983
20637,2026-04-01,317.6660299577378
20637,2026-05-01,289.37556872306186
20637,2026-06-01,288.71796908289565
20638,2011-03-01,1737.4548242555431
20638,2011-04-01,1779.5295184539912
20638,2011-05-01,1859.2748958657724
20638,2011-06-01,1905.2143781336333
20638,2011-07-01,1922.7260622671608
20638,2011-08-01,1930.534808169038
20638,2011-09-01,1939.290742150576
20638,2011-10-01,1944.2653870329584
20638,2011-11-01,2047.3498745006739
20638,2011-12-01,2048.0696438631458
20638,2012-01-01,2207.0352514723363
20638,2012-02-01,2088.8122748674296
20638,2012-03-01,2110.3529654946074
20638,2012-04-01,2081.179972614457
20638,2012-05-01,2233.2667261140964
20638,2012-06-01,2325.5573003067
20638,2012-07-01,2347.2737739651216
20638,2012-08-01,2333.3485618697136
20638,2012-09-01,2326.095040681238
20638,2012-10-01,2402.972092502688
20638,2012-11-01,2478.506569646148
20638,2012-12-01,2420.8372986670634
20638,2013-01-01,2496.7611166867096
20638,2013-02-01,2438.267775192084
20638,2013-03-01,2434.9025552836315
20638,2013-04-01,2515.7328239272665
20638,2013-05-01,3420.2468481322144
20638,2013-06-01,3542.755838357032
20638,2013-07-01,3442.0656952599898
20638,2013-08-01,3493.4951244067433
20638,2013-09-01,3443.656273888068
20638,2013-10-01,3540.6792430006026
20638,2013-11-01,3637.5009096552494
20638,2013-12-01,3753.2569536685805
20638,2014-01-01,3708.665213056964
20638,2014-02-01,3700.0496000137123
20638,2014-03-01,3706.709415997518
20638,2014-04-01,4227.648736994676
20638,2014-05-01,4360.961853511537
20638,2014-06-01,5817.257479957048
20638,2014-07-01,4454.712134416544
20638,2014-08-01,4335.625348625856
20638,2014-09-01,4329.217472756427
20638,2014-10-01,3925.357282165417
20638,2014-11-01,4052.2019443307154
20638,2014-12-01,4362.029964744281
20638,2015-01-01,4164.980851525344
20638,2015-02-01,4363.869993372769
20638,2015-03-01,4216.773621724902
20638,2015-04-01,4202.78508886783
20638,2015-05-01,4096.978235283403
20638,2015-06-01,4159.794141087862
20638,2015-07-01,4776.85001545732
20638,2015-08-01,5022.634730199257
20638,2015-09-01,5534.527295028762
20638,2015-10-01,5355.964020521736
20638,2015-11-01,5506.899986266176
20638,2015-12-01,5597.014667178441
20638,2016-01-01,5718.5418782991765
20638,2016-02-01,5948.3289256212765
20638,2016-03-01,6048.500698717349
20638,2016-04-01,6207.698892905322
20638,2016-05-01,6161.579517198159
20638,2016-06-01,6193.269241195145
20638,2016-07-01,4151.912028748251
20638,2016-08-01,4915.557696649176
20638,2016-09-01,5754.126112635083
20638,2016-10-01,5905.921443338506
20638,2016-11-01,6408.554208736677
20638,2016-12-01,6060.312072138036
20638,2017-01-01,6576.445149808703
20638,2017-02-01,6313.415662629913
20638,2017-03-01,7174.465214152924
20638,2017-04-01,6976.599600853397
20638,2017-05-01,7363.543739749215
20638,2017-06-01,7469.303606261961
20638,2017-07-01,7570.691966980842
20638,2017-08-01,8281.20836613703
20638,2017-09-01,8480.148085629355
20638,2017-10-01,12168.371373100723
20638,2017-11-01,11502.535208193374
20638,2017-12-01,11801.520266782385
20638,2018-01-01,11576.448966951033
20638,2018-02-01,12384.386958778943
20638,2018-03-01,12009.660513854766
20638,2018-04-01,12912.053492542342
20638,2018-05-01,12604.539276394478
20638,2018-06-01,13678.106926318938
20638,2018-07-01,13189.365908051639
20638,2018-08-01,13680.117123111637
20638,2018-09-01,12929.510856056237
20638,2018-10-01,13603.523151715868
20638,2018-11-01,13283.510166851249
20638,2018-12-01,15044.314565230628
20638,2019-01-01,14677.376838248196
20638,2019-02-01,15533.152092648474
20638,2019-03-01,14508.953605226856
20638,2019-04-01,14903.0676453616
20638,2019-05-01,14978.806395219472
20638,2019-06-01,15099.533827289613
20638,2019-07-01,14913.515725836593
20638,2019-08-01,14947.591533933415
20638,2019-09-01,15653.16969732583
20638,2019-10-01,17097.53911983325
20638,2019-11-01,18037.829908731575
20638,2019-12-01,19511.344718150234
20638,2020-01-01,20850.627815247542
20638,2020-02-01,22260.617621808724
20638,2020-03-01,23658.594818071993
20638,2020-04-01,12831.407819412805
20638,2020-05-01,13891.757252827647
20638,2020-06-01,15057.128346374222
20638,2020-07-01,16176.826259477964
20638,2020-08-01,16732.962848414296
20638,2020-09-01,17754.335266948845
20638,2020-10-01,18874.1317205686
20638,2020-11-01,18408.738988711128
20638,2020-12-01,17662.274976829354
20638,2021-01-01,17927.342422330887
20638,2021-02-01,20003.396970034482
20638,2021-03-01,22022.158973525213
20638,2021-04-01,22747.309638084425
20638,2021-05-01,22033.502473895005
20638,2021-06-01,21015.14631888604
20638,2021-07-01,19849.161325582827
20638,2021-08-01,19266.744826360024
20638,2021-09-01,25299.7557323859
20638,2021-10-01,26761.310143908064
20638,2021-11-01,26993.117084085927
20638,2021-12-01,26136.95726779845
20638,2022-01-01,26298.80992034925
20638,2022-02-01,27314.15965437511
20638,2022-03-01,28924.148577773318
20638,2022-04-01,27104.155152281222
20638,2022-05-01,25225.10134847138
20638,2022-06-01,23493.159464924996
20638,2022-07-01,23201.704369378578
20638,2022-08-01,23497.80042689583
20638,2022-09-01,23745.325627353184
20638,2022-10-01,24564.795393063414
20638,2022-11-01,25379.76396953228
20638,2022-12-01,25329.62677629386
20638,2023-01-01,25854.311529102582
20638,2023-02-01,24353.16728377056
20638,2023-03-01,25773.765868299695
20638,2023-04-01,25968.032894725173
20638,2023-05-01,27377.388812917667
20638,2023-06-01,26398.371401169887
20638,2023-07-01,26632.555924250733
20638,2023-08-01,26933.42182991952
20638,2023-09-01,37603.27667402757
20638,2023-10-01,37885.17974978522
20638,2023-11-01,39138.07308851672
20638,2023-12-01,40986.02307746376
20638,2024-01-01,43236.11694831935
20638,2024-02-01,43511.42591746703
20638,2024-03-01,42453.165188425744
20638,2024-04-01,41178.77207542097
20638,2024-05-01,41374.13180814212
20638,2024-06-01,44795.00411584059
20638,2024-07-01,47747.307144994884
20638,2024-08-01,48621.606535857056
20638,2024-09-01,46210.24697209961
20638,2024-10-01,46267.10383503627
20638,2024-11-01,44974.04623636674
20638,2024-12-01,45091.55597820249
20638,2025-01-01,43590.079501575354
20638,2025-02-01,43879.07054628624
20638,2025-03-01,43398.25249560802
20638,2025-04-01,44885.9361466102
20638,2025-05-01,46576.92339785145
20638,2025-06-01,46108.44475311834
20638,2025-07-01,47418.4089005368
20638,2025-08-01,46334.14066724766
20638,2025-09-01,48622.55798490265
20638,2025-10-01,48869.2417847326
20638,2025-11-01,50270.770766852285
20638,2025-12-01,51080.70118068212
20638,2026-01-01,51927.91316210689
20638,2026-02-01,51398.60490922374
20638,2026-03-01,50613.25809758678
20638,2026-04-01,52564.20758854898
20638,2026-05-01,54580.6282785572
20638,2026-06-01,56252.37741405706
20639,2011-03-01,7650.178341901823
20639,2011-04-01,8618.217813651168
20639,2011-05-01,9123.937093804396
20639,2011-06-01,9897.13930025633
20639,2011-07-01,10123.590572682198
20639,2011-08-01,10180.346360728621
20639,2011-09-01,8895.300058440132
20639,2011-10-01,8484.625502033034
20639,2011-11-01,8929.595881120353
20639,2011-12-01,8650.75316117208
20639,2012-01-01,8019.51850063236
20639,2012-02-01,8701.650485330767
20639,2012-03-01,9162.267208024314
20639,2012-04-01,10685.927135742388
20639,2012-05-01,10157.638585566807
20639,2012-06-01,7981.845218860305
20639,2012-07-01,9607.343474208328
20639,2012-08-01,9449.456411720708
20639,2012-09-01,8336.962105073435
20639,2012-10-01,10021.097533321821
20639,2012-11-01,9098.278400177665
20639,2012-12-01,8816.445333390746
20639,2013-01-01,8520.3823080002
20639,2013-02-01,8702.653285017506
20639,2013-03-01,7477.297544774304
20639,2013-04-01,9059.192527421214
20639,2013-05-01,8200.095785000261
20639,2013-06-01,8227.002269080936
20639,2013-07-01,7804.724014078979
20639,2013-08-01,8139.712502576513
20639,2013-09-01,7482.102382669912
20639,2013-10-01,8898.754863361417
20639,2013-11-01,9139.53070412756
20639,2013-12-01,8564.176085303461
20639,2014-01-01,7462.641978784604
20639,2014-02-01,8477.319860635918
20639,2014-03-01,6695.051564105977
20639,2014-04-01,9854.898935032259
20639,2014-05-01,9107.199448872036
20639,2014-06-01,7717.867340827587
20639,2014-07-01,8816.261646846451
20639,2014-08-01,7696.596211647801
20639,2014-09-01,8376.099974644138
20639,2014-10-01,7758.552515495529
20639,2014-11-01,6776.657805180547
20639,2014-12-01,7317.689518208054
20639,2015-01-01,8430.780887819523
20639,2015-02-01,7587.122300560778
20639,2015-03-01,7524.026394562956
20639,2015-04-01,8200.931518279986
20639,2015-05-01,7909.31651775152
20639,2015-06-01,7458.414621106765
20639,2015-07-01,7101.117582470095
20639,2015-08-01,5812.931570781888
20639,2015-09-01,6549.042383260177
20639,2015-10-01,5537.346676984625
20639,2015-11-01,5498.894734182741
20639,2015-12-01,5141.743784045519
20639,2016-01-01,5396.308142954385
20639,2016-02-01,6051.698025582307
20639,2016-03-01,6004.271760383011
20639,2016-04-01,5860.109213576515
20639,2016-05-01,5710.944338958258
20639,2016-06-01,6812.8935863566085
20639,2016-07-01,5308.282909911932
20639,2016-08-01,5265.286522898895
20639,2016-09-01,4665.702287730607
20639,2016-10-01,5202.99646098079
20639,2016-11-01,5334.641250232784
20639,2016-12-01,5431.362259961303
20639,2017-01-01,4680.0920771676165
20639,2017-02-01,4148.007362328699
20639,2017-03-01,4189.625244370023
20639,2017-04-01,3219.9176870815218
20639,2017-05-01,4310.105519219101
20639,2017-06-01,4064.8473922988032
20639,2017-07-01,3221.543613085112
20639,2017-08-01,3803.792557940944
20639,2017-09-01,3777.1314750951387
20639,2017-10-01,3581.720548651544
20639,2017-11-01,3720.00846218613
20639,2017-12-01,3750.836464790765
20639,2018-01-01,4032.812052676809
20639,2018-02-01,4359.384005743001
20639,2018-03-01,3123.673034738351
20639,2018-04-01,3059.029431318693
20639,2018-05-01,3355.8855188367215
20639,2018-06-01,3173.4526414056118
20639,2018-07-01,3419.534666921701
20639,2018-08-01,4222.407395150841
20639,2018-09-01,3150.976902409739
20639,2018-10-01,3856.9955505855055
20639,2018-11-01,3763.383171412501
20639,2018-12-01,3500.1635314401615
20639,2019-01-01,3823.5735386217298
20639,2019-02-01,3891.717113455672
20639,2019-03-01,3808.4768982820456
20639,2019-04-01,3885.7595648893234
20639,2019-05-01,4603.916977280203
20639,2019-06-01,5031.555877337419
20639,2019-07-01,6136.725852189915
20639,2019-08-01,6152.669462862765
20639,2019-09-01,4987.406309801569
20639,2019-10-01,5396.699715241717
20639,2019-11-01,5657.581690025025
20639,2019-12-01,6121.698436546461
20639,2020-01-01,6377.1861683294055
20639,2020-02-01,5380.36211933381
20639,2020-03-01,10171.223631747043
20639,2020-04-01,26133.355947487926
20639,2020-05-01,14446.01960204234
20639,2020-06-01,10186.44630008918
20639,2020-07-01,7736.124090605685
20639,2020-08-01,7322.5751373102585
20639,2020-09-01,7871.038716875054
20639,2020-10-01,5811.714395164558
20639,2020-11-01,8201.393936715327
20639,2020-12-01,6512.737803492554
20639,2021-01-01,3265.731005276925
20639,2021-02-01,4436.299918736097
20639,2021-03-01,6370.054966423969
20639,2021-04-01,6242.818310245448
20639,2021-05-01,6066.530656619394
20639,2021-06-01,4882.2922718161035
20639,2021-07-01,8063.791917196946
20639,2021-08-01,5177.664389762504
20639,2021-09-01,6180.887958261548
20639,2021-10-01,8776.107892987699
20639,2021-11-01,6487.771143442841
20639,2021-12-01,5924.127391881107
20639,2022-01-01,8447.44354002847
20639,2022-02-01,8020.009661978205
20639,2022-03-01,8363.309104722945
20639,2022-04-01,6429.922360238237
20639,2022-05-01,8253.055949843785
20639,2022-06-01,7600.1072739456395
20639,2022-07-01,5930.290731936847
20639,2022-08-01,10135.276344949736
20639,2022-09-01,9278.582031424852
20639,2022-10-01,8632.691136825259
20639,2022-11-01,9277.966540925738
20639,2022-12-01,6861.019058861965
20639,2023-01-01,11347.352047068822
20639,2023-02-01,8737.266164089178
20639,2023-03-01,7492.264255775934
20639,2023-04-01,6762.124377351
20639,2023-05-01,7402.410430771052
20639,2023-06-01,7224.637339613367
20639,2023-07-01,9438.104845402162
20639,2023-08-01,9558.193294048018
20639,2023-09-01,8868.544053629486
20639,2023-10-01,7297.875703828209
20639,2023-11-01,6897.306775184555
20639,2023-12-01,8820.392804220706
20639,2024-01-01,9808.98489602176
20639,2024-02-01,5698.497115472658
20639,2024-03-01,8514.14333461322
20639,2024-04-01,10584.127408510216
20639,2024-05-01,5640.675073928635
20639,2024-06-01,8328.203118903648
20639,2024-07-01,7429.639907593025
20639,2024-08-01,13157.254779508095
20639,2024-09-01,15809.082229062218
20639,2024-10-01,15175.678164279281
20639,2024-11-01,16337.271588825317
20639,2024-12-01,16002.344135317073
20639,2025-01-01,10540.145485163785
20639,2025-02-01,16861.85833354533
20639,2025-03-01,12482.644667415712
20639,2025-04-01,11509.295322041864
20639,2025-05-01,11559.84451863315
20639,2025-06-01,15529.758290333908
20639,2025-07-01,12642.594364477494
20639,2025-08-01,10966.662702270312
20639,2025-09-01,16790.69857189896
20639,2025-10-01,13832.529665178658
20639,2025-11-01,12623.786832546552
20639,2025-12-01,20003.09843489082
20639,2026-01-01,27668.82838251676
20639,2026-02-01,33973.26588638582
20639,2026-03-01,32285.144952994266
20639,2026-04-01,32953.08517520097
20639,2026-05-01,42874.36274354593
20639,2026-06-01,42571.63190171397
20640,2011-03-01,10450.220305879122
20640,2011-04-01,10106.086664910988
20640,2011-05-01,10674.633547866491
20640,2011-06-01,10223.15772820414
20640,2011-07-01,11416.254446928264
20640,2011-08-01,18904.051160022977
20640,2011-09-01,11405.03886907943
20640,2011-10-01,9332.195339690434
20640,2011-11-01,11949.949464501484
20640,2011-12-01,11734.13787135763
20640,2012-01-01,11987.14763740628
20640,2012-02-01,11983.749238842527
20640,2012-03-01,11372.441950273196
20640,2012-04-01,12194.544483603651
20640,2012-05-01,13803.622886507601
20640,2012-06-01,14107.433677083854
20640,2012-07-01,12032.845320680839
20640,2012-08-01,13331.790212419455
20640,2012-09-01,13174.036247022188
20640,2012-10-01,13099.894920211751
20640,2012-11-01,12360.774486106315
20640,2012-12-01,12285.065953027477
20640,2013-01-01,12806.169768539743
20640,2013-02-01,12970.997358041615
20640,2013-03-01,11895.892302566113
20640,2013-04-01,12463.741676581609
20640,2013-05-01,11558.523852462611
20640,2013-06-01,12019.79228562904
20640,2013-07-01,12918.851270307488
20640,2013-08-01,10849.333160662936
20640,2013-09-01,11001.565813856692
20640,2013-10-01,12381.075310084687
20640,2013-11-01,11506.005036779645
20640,2013-12-01,11595.125767274341
20640,2014-01-01,10590.257982932535
