codigo,date,value_sa
20638,2011-12-01,2042.36855665862
20638,2012-01-01,2155.2490245825675
20638,2012-02-01,2094.013143427935
20638,2012-03-01,2092.967995790727
20638,2012-04-01,2114.2523045485545
20638,2012-05-01,2239.9978445591387
20638,2012-06-01,2321.8681621321543
20638,2012-07-01,2344.2825673045204
20638,2012-08-01,2342.146457596694
20638,2012-09-01,2370.89284229447
20638,2012-10-01,2441.1328678396735
20638,2012-11-01,2532.370254539061
20638,2012-12-01,2520.5904556104474
20638,2013-01-01,2586.524455646525
20638,2013-02-01,2479.579386564209
20638,2013-03-01,2417.335190181868
20638,2013-04-01,2443.791371852044
20638,2013-05-01,3386.0428114169968
20638,2013-06-01,3518.1952007731547
20638,2013-07-01,3462.163683288151
20638,2013-08-01,3480.7254326483085
20638,2013-09-01,3447.4044296957136
20638,2013-10-01,3479.3282497999
20638,2013-11-01,3636.9968848890194
20638,2013-12-01,3649.717979076824
20638,2014-01-01,3722.93675377364
20638,2014-02-01,3622.0936157793058
20638,2014-03-01,3805.4635834841074
20638,2014-04-01,4204.938133508465
20638,2014-05-01,4385.1302416936405
20638,2014-06-01,5838.581234224509
20638,2014-07-01,4430.918597971138
20638,2014-08-01,4319.577842635915
20638,2014-09-01,4200.462529358106
20638,2014-10-01,3842.1551020564375
20638,2014-11-01,3970.0449997857377
20638,2014-12-01,4326.534548357382
20638,2015-01-01,4129.32002060793
20638,2015-02-01,4370.890921021996
20638,2015-03-01,4223.831902263737
20638,2015-04-01,4329.347241055555
20638,2015-05-01,4138.9182397230015
20638,2015-06-01,4206.4985678238745
20638,2015-07-01,4731.633077174584
20638,2015-08-01,5071.002714414621
20638,2015-09-01,5450.64740106536
20638,2015-10-01,5289.739600065689
20638,2015-11-01,5428.194772901457
20638,2015-12-01,5646.651783882527
20638,2016-01-01,5864.527833625957
20638,2016-02-01,6031.742744459469
20638,2016-03-01,5992.246967808009
20638,2016-04-01,6016.847117156793
20638,2016-05-01,6068.621569266206
20638,2016-06-01,6156.279450454363
